Year,M,D,H,M,S,alpha,dec
[1981],[1],[13],[0],[0],[0.00],[15.8051205150],[-19.771925583]
[1981],[1],[14],[0],[0],[0.00],[15.8084085734],[-19.776573305]
[1981],[1],[15],[0],[0],[0.00],[15.8111759521],[-19.792465564]
[1981],[1],[16],[0],[0],[0.00],[15.8138055825],[-19.794662510]
[1981],[1],[17],[0],[0],[0.00],[15.8170055244],[-19.806855086]
[1981],[1],[18],[0],[0],[0.00],[15.8192604317],[-19.816243251]
[1981],[1],[19],[0],[0],[0.00],[15.8222774697],[-19.819516500]
[1981],[1],[20],[0],[0],[0.00],[15.8248496734],[-19.834756774]
[1981],[1],[21],[0],[0],[0.00],[15.8271891670],[-19.836425202]
[1981],[1],[22],[0],[0],[0.00],[15.8301642357],[-19.847151539]
[1981],[1],[23],[0],[0],[0.00],[15.8321752065],[-19.856426734]
[1981],[1],[24],[0],[0],[0.00],[15.8349030442],[-19.858345814]
[1981],[1],[25],[0],[0],[0.00],[15.8372669350],[-19.872836380]
[1981],[1],[26],[0],[0],[0.00],[15.8393040214],[-19.874011962]
[1981],[1],[27],[0],[0],[0.00],[15.8420352597],[-19.883211835]
[1981],[1],[28],[0],[0],[0.00],[15.8437927216],[-19.892334117]
[1981],[1],[29],[0],[0],[0.00],[15.8462133902],[-19.892921851]
[1981],[1],[30],[0],[0],[0.00],[15.8483547610],[-19.906560850]
[1981],[1],[31],[0],[0],[0.00],[15.8500772598],[-19.907279030]
[1981],[2],[1],[0],[0],[0.00],[15.8525456146],[-19.914895042]
[1981],[2],[2],[0],[0],[0.00],[15.8540399131],[-19.923813048]
[1981],[2],[3],[0],[0],[0.00],[15.8561361635],[-19.923097844]
[1981],[2],[4],[0],[0],[0.00],[15.8580413763],[-19.935783033]
[1981],[2],[5],[0],[0],[0.00],[15.8594388934],[-19.936072213]
[1981],[2],[6],[0],[0],[0.00],[15.8616265085],[-19.942053927]
[1981],[2],[7],[0],[0],[0.00],[15.8628498279],[-19.950717977]
[1981],[2],[8],[0],[0],[0.00],[15.8646071235],[-19.948736798]
[1981],[2],[9],[0],[0],[0.00],[15.8662641931],[-19.960371187]
[1981],[2],[10],[0],[0],[0.00],[15.8673293799],[-19.960265139]
[1981],[2],[11],[0],[0],[0.00],[15.8692214958],[-19.964578964]
[1981],[2],[12],[0],[0],[0.00],[15.8701693913],[-19.972935849]
[1981],[2],[13],[0],[0],[0.00],[15.8715772861],[-19.969736795]
[1981],[2],[14],[0],[0],[0.00],[15.8729780863],[-19.980235231]
[1981],[2],[15],[0],[0],[0.00],[15.8737085010],[-19.979771003]
[1981],[2],[16],[0],[0],[0.00],[15.8752943294],[-19.982402306]
[1981],[2],[17],[0],[0],[0.00],[15.8759659085],[-19.990410039]
[1981],[2],[18],[0],[0],[0.00],[15.8770179855],[-19.986060868]
[1981],[2],[19],[0],[0],[0.00],[15.8781566936],[-19.995349570]
[1981],[2],[20],[0],[0],[0.00],[15.8785520686],[-19.994571938]
[1981],[2],[21],[0],[0],[0.00],[15.8798225089],[-19.995521899]
[1981],[2],[22],[0],[0],[0.00],[15.8802178233],[-20.003131396]
[1981],[2],[23],[0],[0],[0.00],[15.8809088295],[-19.997701168]
[1981],[2],[24],[0],[0],[0.00],[15.8817797157],[-20.005710428]
[1981],[2],[25],[0],[0],[0.00],[15.8818410311],[-20.004655766]
[1981],[2],[26],[0],[0],[0.00],[15.8827875583],[-20.003926943]
[1981],[2],[27],[0],[0],[0.00],[15.8829069296],[-20.011084425]
[1981],[2],[28],[0],[0],[0.00],[15.8832333034],[-20.004645197]
[1981],[3],[1],[0],[0],[0.00],[15.8838312122],[-20.011304859]
[1981],[3],[2],[0],[0],[0.00],[15.8835607370],[-20.010003207]
[1981],[3],[3],[0],[0],[0.00],[15.8841764109],[-20.007611693]
[1981],[3],[4],[0],[0],[0.00],[15.8840218245],[-20.014260867]
[1981],[3],[5],[0],[0],[0.00],[15.8839822164],[-20.006887717]
[1981],[3],[6],[0],[0],[0.00],[15.8843037005],[-20.012138899]
[1981],[3],[7],[0],[0],[0.00],[15.8837066725],[-20.010617809]
[1981],[3],[8],[0],[0],[0.00],[15.8839875205],[-20.006587814]
[1981],[3],[9],[0],[0],[0.00],[15.8835635984],[-20.012671296]
[1981],[3],[10],[0],[0],[0.00],[15.8831611485],[-20.004447759]
[1981],[3],[11],[0],[0],[0.00],[15.8832069259],[-20.008239374]
[1981],[3],[12],[0],[0],[0.00],[15.8822934554],[-20.006527962]
[1981],[3],[13],[0],[0],[0.00],[15.8822409143],[-20.000909106]
[1981],[3],[14],[0],[0],[0.00],[15.8815572215],[-20.006381415]
[1981],[3],[15],[0],[0],[0.00],[15.8808006048],[-19.997406815]
[1981],[3],[16],[0],[0],[0.00],[15.8805752398],[-19.999712472]
[1981],[3],[17],[0],[0],[0.00],[15.8793595004],[-19.997852057]
[1981],[3],[18],[0],[0],[0.00],[15.8789784118],[-19.990709126]
[1981],[3],[19],[0],[0],[0.00],[15.8780463833],[-19.995528388]
[1981],[3],[20],[0],[0],[0.00],[15.8769469766],[-19.985907732]
[1981],[3],[21],[0],[0],[0.00],[15.8764566516],[-19.986707290]
[1981],[3],[22],[0],[0],[0.00],[15.8749543670],[-19.984728764]
[1981],[3],[23],[0],[0],[0.00],[15.8742510405],[-19.976136419]
[1981],[3],[24],[0],[0],[0.00],[15.8730830715],[-19.980262365]
[1981],[3],[25],[0],[0],[0.00],[15.8716538846],[-19.970099074]
[1981],[3],[26],[0],[0],[0.00],[15.8709051355],[-19.969383630]
[1981],[3],[27],[0],[0],[0.00],[15.8691330230],[-19.967315286]
[1981],[3],[28],[0],[0],[0.00],[15.8681153972],[-19.957355818]
[1981],[3],[29],[0],[0],[0.00],[15.8667243975],[-19.960742680]
[1981],[3],[30],[0],[0],[0.00],[15.8649802170],[-19.950140754]
[1981],[3],[31],[0],[0],[0.00],[15.8639813015],[-19.947907617]
[1981],[4],[1],[0],[0],[0.00],[15.8619580102],[-19.945767277]
[1981],[4],[2],[0],[0],[0.00],[15.8606365569],[-19.934533483]
[1981],[4],[3],[0],[0],[0.00],[15.8590376746],[-19.937141393]
[1981],[4],[4],[0],[0],[0.00],[15.8569969817],[-19.926204826]
[1981],[4],[5],[0],[0],[0.00],[15.8557590860],[-19.922463057]
[1981],[4],[6],[0],[0],[0.00],[15.8535068760],[-19.920274784]
[1981],[4],[7],[0],[0],[0.00],[15.8518968628],[-19.907875548]
[1981],[4],[8],[0],[0],[0.00],[15.8501089131],[-19.909674721]
[1981],[4],[9],[0],[0],[0.00],[15.8477952280],[-19.898521314]
[1981],[4],[10],[0],[0],[0.00],[15.8463343064],[-19.893308243]
[1981],[4],[11],[0],[0],[0.00],[15.8438800477],[-19.891101340]
[1981],[4],[12],[0],[0],[0.00],[15.8420013206],[-19.877664878]
[1981],[4],[13],[0],[0],[0.00],[15.8400466231],[-19.878641185]
[1981],[4],[14],[0],[0],[0.00],[15.8374874922],[-19.867391002]
[1981],[4],[15],[0],[0],[0.00],[15.8358219470],[-19.860757476]
[1981],[4],[16],[0],[0],[0.00],[15.8331942248],[-19.858562887]
[1981],[4],[17],[0],[0],[0.00],[15.8310687999],[-19.844229950]
[1981],[4],[18],[0],[0],[0.00],[15.8289701499],[-19.844373587]
[1981],[4],[19],[0],[0],[0.00],[15.8261936687],[-19.833149776]
[1981],[4],[20],[0],[0],[0.00],[15.8243420925],[-19.825163085]
[1981],[4],[21],[0],[0],[0.00],[15.8215692140],[-19.823004374]
[1981],[4],[22],[0],[0],[0.00],[15.8192194209],[-19.807917971]
[1981],[4],[23],[0],[0],[0.00],[15.8169988967],[-19.807221731]
[1981],[4],[24],[0],[0],[0.00],[15.8140340229],[-19.796137896]
[1981],[4],[25],[0],[0],[0.00],[15.8120155679],[-19.786866135]
[1981],[4],[26],[0],[0],[0.00],[15.8091261557],[-19.784759393]
[1981],[4],[27],[0],[0],[0.00],[15.8065762216],[-19.769068179]
[1981],[4],[28],[0],[0],[0.00],[15.8042567286],[-19.767527938]
[1981],[4],[29],[0],[0],[0.00],[15.8011338772],[-19.756693728]
[1981],[4],[30],[0],[0],[0.00],[15.7989691493],[-19.746223040]
[1981],[5],[1],[0],[0],[0.00],[15.7959933730],[-19.744186116]
[1981],[5],[2],[0],[0],[0.00],[15.7932697522],[-19.728044491]
[1981],[5],[3],[0],[0],[0.00],[15.7908757573],[-19.725669909]
[1981],[5],[4],[0],[0],[0.00],[15.7876284121],[-19.715197006]
[1981],[5],[5],[0],[0],[0.00],[15.7853412291],[-19.703628276]
[1981],[5],[6],[0],[0],[0.00],[15.7823117980],[-19.701682652]
[1981],[5],[7],[0],[0],[0.00],[15.7794450651],[-19.685262635]
[1981],[5],[8],[0],[0],[0.00],[15.7770043976],[-19.682079389]
[1981],[5],[9],[0],[0],[0.00],[15.7736694271],[-19.672082250]
[1981],[5],[10],[0],[0],[0.00],[15.7712867799],[-19.659542919]
[1981],[5],[11],[0],[0],[0.00],[15.7682385435],[-19.657717281]
[1981],[5],[12],[0],[0],[0.00],[15.7652615701],[-19.641197145]
[1981],[5],[13],[0],[0],[0.00],[15.7628020885],[-19.637244475]
[1981],[5],[14],[0],[0],[0.00],[15.7594163875],[-19.627839995]
[1981],[5],[15],[0],[0],[0.00],[15.7569646803],[-19.614464477]
[1981],[5],[16],[0],[0],[0.00],[15.7539302253],[-19.612782218]
[1981],[5],[17],[0],[0],[0.00],[15.7508746464],[-19.596340122]
[1981],[5],[18],[0],[0],[0.00],[15.7484222221],[-19.591658339]
[1981],[5],[19],[0],[0],[0.00],[15.7450210198],[-19.582944569]
[1981],[5],[20],[0],[0],[0.00],[15.7425253428],[-19.568869497]
[1981],[5],[21],[0],[0],[0.00],[15.7395357994],[-19.567348123]
[1981],[5],[22],[0],[0],[0.00],[15.7364329360],[-19.551153746]
[1981],[5],[23],[0],[0],[0.00],[15.7340119612],[-19.545789824]
[1981],[5],[24],[0],[0],[0.00],[15.7306296274],[-19.537858450]
[1981],[5],[25],[0],[0],[0.00],[15.7281148747],[-19.523228567]
[1981],[5],[26],[0],[0],[0.00],[15.7251999476],[-19.521878590]
[1981],[5],[27],[0],[0],[0.00],[15.7220808497],[-19.506098914]
[1981],[5],[28],[0],[0],[0.00],[15.7197153982],[-19.500104463]
[1981],[5],[29],[0],[0],[0.00],[15.7163863451],[-19.493031964]
[1981],[5],[30],[0],[0],[0.00],[15.7138781588],[-19.477998308]
[1981],[5],[31],[0],[0],[0.00],[15.7110679516],[-19.476834858]
[1981],[6],[1],[0],[0],[0.00],[15.7079656492],[-19.461638875]
[1981],[6],[2],[0],[0],[0.00],[15.7056809412],[-19.455079206]
[1981],[6],[3],[0],[0],[0.00],[15.7024408636],[-19.448949469]
[1981],[6],[4],[0],[0],[0.00],[15.6999670852],[-19.433681333]
[1981],[6],[5],[0],[0],[0.00],[15.6972923494],[-19.432725574]
[1981],[6],[6],[0],[0],[0.00],[15.6942411855],[-19.418285959]
[1981],[6],[7],[0],[0],[0.00],[15.6920629340],[-19.411244854]
[1981],[6],[8],[0],[0],[0.00],[15.6889475057],[-19.406133228]
[1981],[6],[9],[0],[0],[0.00],[15.6865354681],[-19.390802346]
[1981],[6],[10],[0],[0],[0.00],[15.6840248289],[-19.390076498]
[1981],[6],[11],[0],[0],[0.00],[15.6810575213],[-19.376553859]
[1981],[6],[12],[0],[0],[0.00],[15.6790083042],[-19.369113520]
[1981],[6],[13],[0],[0],[0.00],[15.6760493540],[-19.365080593]
[1981],[6],[14],[0],[0],[0.00],[15.6737235384],[-19.349857013]
[1981],[6],[15],[0],[0],[0.00],[15.6714017878],[-19.349372408]
[1981],[6],[16],[0],[0],[0.00],[15.6685477581],[-19.336913641]
[1981],[6],[17],[0],[0],[0.00],[15.6666470518],[-19.329160846]
[1981],[6],[18],[0],[0],[0.00],[15.6638732659],[-19.326249001]
[1981],[6],[19],[0],[0],[0.00],[15.6616557656],[-19.311295320]
[1981],[6],[20],[0],[0],[0.00],[15.6595442757],[-19.311058491]
[1981],[6],[21],[0],[0],[0.00],[15.6568310347],[-19.299793355]
[1981],[6],[22],[0],[0],[0.00],[15.6550962122],[-19.291806843]
[1981],[6],[23],[0],[0],[0.00],[15.6525338782],[-19.290040255]
[1981],[6],[24],[0],[0],[0.00],[15.6504461200],[-19.275514246]
[1981],[6],[25],[0],[0],[0.00],[15.6485648248],[-19.275525988]
[1981],[6],[26],[0],[0],[0.00],[15.6460192273],[-19.265571788]
[1981],[6],[27],[0],[0],[0.00],[15.6444670504],[-19.257443265]
[1981],[6],[28],[0],[0],[0.00],[15.6421418565],[-19.256846128]
[1981],[6],[29],[0],[0],[0.00],[15.6402052869],[-19.242909439]
[1981],[6],[30],[0],[0],[0.00],[15.6385731646],[-19.243181280]
[1981],[7],[1],[0],[0],[0.00],[15.6362222133],[-19.234651319]
[1981],[7],[2],[0],[0],[0.00],[15.6348696214],[-19.226479542]
[1981],[7],[3],[0],[0],[0.00],[15.6328064454],[-19.227065613]
[1981],[7],[4],[0],[0],[0.00],[15.6310427097],[-19.213880142]
[1981],[7],[5],[0],[0],[0.00],[15.6296778463],[-19.214424398]
[1981],[7],[6],[0],[0],[0.00],[15.6275472970],[-19.207417071]
[1981],[7],[7],[0],[0],[0.00],[15.6264091874],[-19.199308010]
[1981],[7],[8],[0],[0],[0.00],[15.6246296432],[-19.201082296]
[1981],[7],[9],[0],[0],[0.00],[15.6230573328],[-19.188798056]
[1981],[7],[10],[0],[0],[0.00],[15.6219729071],[-19.189619800]
[1981],[7],[11],[0],[0],[0.00],[15.6200839001],[-19.184216226]
[1981],[7],[12],[0],[0],[0.00],[15.6191709201],[-19.176265616]
[1981],[7],[13],[0],[0],[0.00],[15.6176914001],[-19.179210491]
[1981],[7],[14],[0],[0],[0.00],[15.6163253644],[-19.167963360]
[1981],[7],[15],[0],[0],[0.00],[15.6155305789],[-19.169060129]
[1981],[7],[16],[0],[0],[0.00],[15.6139008941],[-19.165313066]
[1981],[7],[17],[0],[0],[0.00],[15.6132206076],[-19.157608762]
[1981],[7],[18],[0],[0],[0.00],[15.6120543620],[-19.161692402]
[1981],[7],[19],[0],[0],[0.00],[15.6109076145],[-19.151598424]
[1981],[7],[20],[0],[0],[0.00],[15.6104088196],[-19.152961900]
[1981],[7],[21],[0],[0],[0.00],[15.6090541370],[-19.150907781]
[1981],[7],[22],[0],[0],[0.00],[15.6086129268],[-19.143537818]
[1981],[7],[23],[0],[0],[0.00],[15.6077710399],[-19.148716904]
[1981],[7],[24],[0],[0],[0.00],[15.6068554029],[-19.139887096]
[1981],[7],[25],[0],[0],[0.00],[15.6066577658],[-19.141514276]
[1981],[7],[26],[0],[0],[0.00],[15.6055928462],[-19.141174087]
[1981],[7],[27],[0],[0],[0.00],[15.6053966676],[-19.134228996]
[1981],[7],[28],[0],[0],[0.00],[15.6048893776],[-19.140459047]
[1981],[7],[29],[0],[0],[0.00],[15.6042171964],[-19.132997636]
[1981],[7],[30],[0],[0],[0.00],[15.6043254771],[-19.134888255]
[1981],[7],[31],[0],[0],[0.00],[15.6035644540],[-19.136278443]
[1981],[8],[1],[0],[0],[0.00],[15.6036190546],[-19.129855260]
[1981],[8],[2],[0],[0],[0.00],[15.6034544641],[-19.137086486]
[1981],[8],[3],[0],[0],[0.00],[15.6030360529],[-19.131087753]
[1981],[8],[4],[0],[0],[0.00],[15.6034518016],[-19.133245292]
[1981],[8],[5],[0],[0],[0.00],[15.6030051464],[-19.136359665]
[1981],[8],[6],[0],[0],[0.00],[15.6033124490],[-19.130540255]
[1981],[8],[7],[0],[0],[0.00],[15.6034938182],[-19.138707887]
[1981],[8],[8],[0],[0],[0.00],[15.6033358423],[-19.134241409]
[1981],[8],[9],[0],[0],[0.00],[15.6040563489],[-19.136656492]
[1981],[8],[10],[0],[0],[0.00],[15.6039301122],[-19.141466209]
[1981],[8],[11],[0],[0],[0.00],[15.6044888280],[-19.136326322]
[1981],[8],[12],[0],[0],[0.00],[15.6050157592],[-19.145352776]
[1981],[8],[13],[0],[0],[0.00],[15.6051218119],[-19.142469571]
[1981],[8],[14],[0],[0],[0.00],[15.6061414561],[-19.145132386]
[1981],[8],[15],[0],[0],[0.00],[15.6063390825],[-19.151587039]
[1981],[8],[16],[0],[0],[0.00],[15.6071461708],[-19.147188792]
[1981],[8],[17],[0],[0],[0.00],[15.6080155555],[-19.156987434]
[1981],[8],[18],[0],[0],[0.00],[15.6083880654],[-19.155723067]
[1981],[8],[19],[0],[0],[0.00],[15.6097000163],[-19.158618534]
[1981],[8],[20],[0],[0],[0.00],[15.6102233449],[-19.166653801]
[1981],[8],[21],[0],[0],[0.00],[15.6112756725],[-19.163060184]
[1981],[8],[22],[0],[0],[0.00],[15.6124837302],[-19.173543331]
[1981],[8],[23],[0],[0],[0.00],[15.6131251617],[-19.173922304]
[1981],[8],[24],[0],[0],[0.00],[15.6147225496],[-19.177046874]
[1981],[8],[25],[0],[0],[0.00],[15.6155735080],[-19.186598270]
[1981],[8],[26],[0],[0],[0.00],[15.6168683822],[-19.183873308]
[1981],[8],[27],[0],[0],[0.00],[15.6184104099],[-19.194961224]
[1981],[8],[28],[0],[0],[0.00],[15.6193228937],[-19.197003520]
[1981],[8],[29],[0],[0],[0.00],[15.6211979190],[-19.200356891]
[1981],[8],[30],[0],[0],[0.00],[15.6223761227],[-19.211344655]
[1981],[8],[31],[0],[0],[0.00],[15.6239090097],[-19.209544419]
[1981],[9],[1],[0],[0],[0.00],[15.6257775029],[-19.221148002]
[1981],[9],[2],[0],[0],[0.00],[15.6269602470],[-19.224848140]
[1981],[9],[3],[0],[0],[0.00],[15.6291018427],[-19.228426885]
[1981],[9],[4],[0],[0],[0.00],[15.6306031158],[-19.240756894]
[1981],[9],[5],[0],[0],[0.00],[15.6323665488],[-19.239924682]
[1981],[9],[6],[0],[0],[0.00],[15.6345497990],[-19.251948423]
[1981],[9],[7],[0],[0],[0.00],[15.6359984992],[-19.257287221]
[1981],[9],[8],[0],[0],[0.00],[15.6383926139],[-19.261081744]
[1981],[9],[9],[0],[0],[0.00],[15.6402092441],[-19.274640300]
[1981],[9],[10],[0],[0],[0.00],[15.6421936324],[-19.274806014]
[1981],[9],[11],[0],[0],[0.00],[15.6446777223],[-19.287148413]
[1981],[9],[12],[0],[0],[0.00],[15.6463867459],[-19.294083536]
[1981],[9],[13],[0],[0],[0.00],[15.6490181882],[-19.298079374]
[1981],[9],[14],[0],[0],[0.00],[15.6511412069],[-19.312746417]
[1981],[9],[15],[0],[0],[0.00],[15.6533368907],[-19.313931723]
[1981],[9],[16],[0],[0],[0.00],[15.6561067770],[-19.326494045]
[1981],[9],[17],[0],[0],[0.00],[15.6580699599],[-19.334976955]
[1981],[9],[18],[0],[0],[0.00],[15.6609238417],[-19.339168943]
[1981],[9],[19],[0],[0],[0.00],[15.6633439551],[-19.354820158]
[1981],[9],[20],[0],[0],[0.00],[15.6657417766],[-19.357046900]
[1981],[9],[21],[0],[0],[0.00],[15.6687828383],[-19.369741987]
[1981],[9],[22],[0],[0],[0.00],[15.6709946991],[-19.379716280]
[1981],[9],[23],[0],[0],[0.00],[15.6740566923],[-19.384106348]
[1981],[9],[24],[0],[0],[0.00],[15.6767641961],[-19.400621023]
[1981],[9],[25],[0],[0],[0.00],[15.6793553982],[-19.403908471]
[1981],[9],[26],[0],[0],[0.00],[15.6826519722],[-19.416649529]
[1981],[9],[27],[0],[0],[0.00],[15.6851054426],[-19.428050407]
[1981],[9],[28],[0],[0],[0.00],[15.6883599016],[-19.432642322]
[1981],[9],[29],[0],[0],[0.00],[15.6913422171],[-19.449889274]
[1981],[9],[30],[0],[0],[0.00],[15.6941154925],[-19.454244488]
[1981],[10],[1],[0],[0],[0.00],[15.6976485666],[-19.466947908]
[1981],[10],[2],[0],[0],[0.00],[15.7003333603],[-19.479693660]
[1981],[10],[3],[0],[0],[0.00],[15.7037615396],[-19.484481619]
[1981],[10],[4],[0],[0],[0.00],[15.7070024436],[-19.502320817]
[1981],[10],[5],[0],[0],[0.00],[15.7099443744],[-19.507733631]
[1981],[10],[6],[0],[0],[0.00],[15.7136925264],[-19.520307484]
[1981],[10],[7],[0],[0],[0.00],[15.7165962087],[-19.534298687]
[1981],[10],[8],[0],[0],[0.00],[15.7201784065],[-19.539276122]
[1981],[10],[9],[0],[0],[0.00],[15.7236604041],[-19.557562565]
[1981],[10],[10],[0],[0],[0.00],[15.7267568735],[-19.564015611]
[1981],[10],[11],[0],[0],[0.00],[15.7306977897],[-19.576379213]
[1981],[10],[12],[0],[0],[0.00],[15.7338072522],[-19.591509434]
[1981],[10],[13],[0],[0],[0.00],[15.7375237274],[-19.596669781]
[1981],[10],[14],[0],[0],[0.00],[15.7412282918],[-19.615258746]
[1981],[10],[15],[0],[0],[0.00],[15.7444656326],[-19.622729960]
[1981],[10],[16],[0],[0],[0.00],[15.7485775404],[-19.634805757]
[1981],[10],[17],[0],[0],[0.00],[15.7518800576],[-19.650963181]
[1981],[10],[18],[0],[0],[0.00],[15.7557126848],[-19.656310221]
[1981],[10],[19],[0],[0],[0.00],[15.7596223129],[-19.675066287]
[1981],[10],[20],[0],[0],[0.00],[15.7629882999],[-19.683533043]
[1981],[10],[21],[0],[0],[0.00],[15.7672500417],[-19.695260373]
[1981],[10],[22],[0],[0],[0.00],[15.7707331991],[-19.712338613]
[1981],[10],[23],[0],[0],[0.00],[15.7746640824],[-19.717879328]
[1981],[10],[24],[0],[0],[0.00],[15.7787597006],[-19.736671527]
[1981],[10],[25],[0],[0],[0.00],[15.7822409803],[-19.746106009]
[1981],[10],[26],[0],[0],[0.00],[15.7866296765],[-19.757426676]
[1981],[10],[27],[0],[0],[0.00],[15.7902782382],[-19.775303908]
[1981],[10],[28],[0],[0],[0.00],[15.7942871651],[-19.781040816]
[1981],[10],[29],[0],[0],[0.00],[15.7985468529],[-19.799733602]
[1981],[10],[30],[0],[0],[0.00],[15.8021276337],[-19.810088270]
[1981],[10],[31],[0],[0],[0.00],[15.8066178360],[-19.820944440]
[1981],[11],[1],[0],[0],[0.00],[15.8104141275],[-19.839489454]
[1981],[11],[2],[0],[0],[0.00],[15.8144797001],[-19.845417727]
[1981],[11],[3],[0],[0],[0.00],[15.8188794070],[-19.863873267]
[1981],[11],[4],[0],[0],[0.00],[15.8225426669],[-19.875096683]
[1981],[11],[5],[0],[0],[0.00],[15.8271081736],[-19.885435448]
[1981],[11],[6],[0],[0],[0.00],[15.8310331567],[-19.904509570]
[1981],[11],[7],[0],[0],[0.00],[15.8351336531],[-19.910625356]
[1981],[11],[8],[0],[0],[0.00],[15.8396486813],[-19.928711775]
[1981],[11],[9],[0],[0],[0.00],[15.8433776425],[-19.940741540]
[1981],[11],[10],[0],[0],[0.00],[15.8479925088],[-19.950513649]
[1981],[11],[11],[0],[0],[0.00],[15.8520274546],[-19.969979099]
[1981],[11],[12],[0],[0],[0.00],[15.8561427894],[-19.976280060]
[1981],[11],[13],[0],[0],[0.00],[15.8607490633],[-19.993875875]
[1981],[11],[14],[0],[0],[0.00],[15.8645281721],[-20.006653570]
[1981],[11],[15],[0],[0],[0.00],[15.8691681454],[-20.015830295]
[1981],[11],[16],[0],[0],[0.00],[15.8732953022],[-20.035555488]
[1981],[11],[17],[0],[0],[0.00],[15.8774067292],[-20.042047240]
[1981],[11],[18],[0],[0],[0.00],[15.8820808690],[-20.059045905]
[1981],[11],[19],[0],[0],[0.00],[15.8858953258],[-20.072508454]
[1981],[11],[20],[0],[0],[0.00],[15.8905363313],[-20.081066953]
[1981],[11],[21],[0],[0],[0.00],[15.8947368621],[-20.100921069]
[1981],[11],[22],[0],[0],[0.00],[15.8988252049],[-20.107608988]
[1981],[11],[23],[0],[0],[0.00],[15.9035420065],[-20.123904705]
[1981],[11],[24],[0],[0],[0.00],[15.9073747810],[-20.137981953]
[1981],[11],[25],[0],[0],[0.00],[15.9119908880],[-20.145904908]
[1981],[11],[26],[0],[0],[0.00],[15.9162431966],[-20.165748609]
[1981],[11],[27],[0],[0],[0.00],[15.9202873078],[-20.172627663]
[1981],[11],[28],[0],[0],[0.00],[15.9250191296],[-20.188118804]
[1981],[11],[29],[0],[0],[0.00],[15.9288516344],[-20.202729128]
[1981],[11],[30],[0],[0],[0.00],[15.9334157190],[-20.209995190]
[1981],[12],[1],[0],[0],[0.00],[15.9376965285],[-20.229687242]
[1981],[12],[2],[0],[0],[0.00],[15.9416751896],[-20.236748435]
[1981],[12],[3],[0],[0],[0.00],[15.9463938759],[-20.251335883]
[1981],[12],[4],[0],[0],[0.00],[15.9502071385],[-20.266389995]
[1981],[12],[5],[0],[0],[0.00],[15.9546926043],[-20.272987507]
[1981],[12],[6],[0],[0],[0.00],[15.9589789751],[-20.292388950]
[1981],[12],[7],[0],[0],[0.00],[15.9628719366],[-20.299622999]
[1981],[12],[8],[0],[0],[0.00],[15.9675499813],[-20.313225040]
[1981],[12],[9],[0],[0],[0.00],[15.9713261620],[-20.328635689]
[1981],[12],[10],[0],[0],[0.00],[15.9757080761],[-20.334563388]
[1981],[12],[11],[0],[0],[0.00],[15.9799776687],[-20.353543930]
[1981],[12],[12],[0],[0],[0.00],[15.9837665816],[-20.360947665]
[1981],[12],[13],[0],[0],[0.00],[15.9883781841],[-20.373492603]
[1981],[12],[14],[0],[0],[0.00],[15.9921008925],[-20.389171252]
[1981],[12],[15],[0],[0],[0.00],[15.9963566038],[-20.394440881]
[1981],[12],[16],[0],[0],[0.00],[16.0005884989],[-20.412879134]
[1981],[12],[17],[0],[0],[0.00],[16.0042566736],[-20.420450115]
[1981],[12],[18],[0],[0],[0.00],[16.0087763628],[-20.431882239]
[1981],[12],[19],[0],[0],[0.00],[16.0124289633],[-20.447746103]
[1981],[12],[20],[0],[0],[0.00],[16.0165353013],[-20.452375389]
[1981],[12],[21],[0],[0],[0.00],[16.0207062009],[-20.470153308]
[1981],[12],[22],[0],[0],[0.00],[16.0242352553],[-20.477884087]
[1981],[12],[23],[0],[0],[0.00],[16.0286356205],[-20.488149763]
[1981],[12],[24],[0],[0],[0.00],[16.0321992668],[-20.504098540]
[1981],[12],[25],[0],[0],[0.00],[16.0361317420],[-20.508099833]
[1981],[12],[26],[0],[0],[0.00],[16.0402170054],[-20.525095808]
[1981],[12],[27],[0],[0],[0.00],[16.0435881877],[-20.532965220]
[1981],[12],[28],[0],[0],[0.00],[16.0478412429],[-20.542016466]
[1981],[12],[29],[0],[0],[0.00],[16.0512966914],[-20.557948671]
[1981],[12],[30],[0],[0],[0.00],[16.0550316444],[-20.561338263]
[1981],[12],[31],[0],[0],[0.00],[16.0590064447],[-20.577434142]
[1982],[1],[1],[0],[0],[0.00],[16.0622016299],[-20.585423657]
[1982],[1],[2],[0],[0],[0.00],[16.0662804773],[-20.593224777]
[1982],[1],[3],[0],[0],[0.00],[16.0696091802],[-20.609036008]
[1982],[1],[4],[0],[0],[0.00],[16.0731245955],[-20.611838231]
[1982],[1],[5],[0],[0],[0.00],[16.0769653303],[-20.626929248]
[1982],[1],[6],[0],[0],[0.00],[16.0799687024],[-20.635018370]
[1982],[1],[7],[0],[0],[0.00],[16.0838484426],[-20.641544199]
[1982],[1],[8],[0],[0],[0.00],[16.0870338494],[-20.657136019]
[1982],[1],[9],[0],[0],[0.00],[16.0903110655],[-20.659382104]
[1982],[1],[10],[0],[0],[0.00],[16.0939962759],[-20.673373311]
[1982],[1],[11],[0],[0],[0.00],[16.0967946604],[-20.681546246]
[1982],[1],[12],[0],[0],[0.00],[16.1004531329],[-20.686792965]
[1982],[1],[13],[0],[0],[0.00],[16.1034804766],[-20.702073291]
[1982],[1],[14],[0],[0],[0.00],[16.1065023719],[-20.703804998]
