[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1921],[12],[6],[0],[0],[0.00],[9.2903388476],[15.896041840]
[1921],[12],[7],[0],[0],[0.00],[9.2896824212],[15.899299041]
[1921],[12],[8],[0],[0],[0.00],[9.2889915549],[15.902711872]
[1921],[12],[9],[0],[0],[0.00],[9.2882665658],[15.906278822]
[1921],[12],[10],[0],[0],[0.00],[9.2875077817],[15.909998330]
[1921],[12],[11],[0],[0],[0.00],[9.2867155394],[15.913868798]
[1921],[12],[12],[0],[0],[0.00],[9.2858901835],[15.917888596]
[1921],[12],[13],[0],[0],[0.00],[9.2850320639],[15.922056070]
[1921],[12],[14],[0],[0],[0.00],[9.2841415333],[15.926369553]
[1921],[12],[15],[0],[0],[0.00],[9.2832189447],[15.930827364]
[1921],[12],[16],[0],[0],[0.00],[9.2822646496],[15.935427814]
[1921],[12],[17],[0],[0],[0.00],[9.2812789980],[15.940169199]
[1921],[12],[18],[0],[0],[0.00],[9.2802623400],[15.945049795]
[1921],[12],[19],[0],[0],[0.00],[9.2792150301],[15.950067833]
[1921],[12],[20],[0],[0],[0.00],[9.2781374316],[15.955221480]
[1921],[12],[21],[0],[0],[0.00],[9.2770299225],[15.960508816]
[1921],[12],[22],[0],[0],[0.00],[9.2758928989],[15.965927817]
[1921],[12],[23],[0],[0],[0.00],[9.2747267789],[15.971476357]
[1921],[12],[24],[0],[0],[0.00],[9.2735320041],[15.977152200]
[1921],[12],[25],[0],[0],[0.00],[9.2723090407],[15.982953007]
[1921],[12],[26],[0],[0],[0.00],[9.2710583789],[15.988876332]
[1921],[12],[27],[0],[0],[0.00],[9.2697805325],[15.994919635]
[1921],[12],[28],[0],[0],[0.00],[9.2684760371],[16.001080285]
[1921],[12],[29],[0],[0],[0.00],[9.2671454487],[16.007355575]
[1921],[12],[30],[0],[0],[0.00],[9.2657893413],[16.013742735]
[1921],[12],[31],[0],[0],[0.00],[9.2644083048],[16.020238939]
[1922],[1],[1],[0],[0],[0.00],[9.2630029426],[16.026841313]
[1922],[1],[2],[0],[0],[0.00],[9.2615738700],[16.033546942]
[1922],[1],[3],[0],[0],[0.00],[9.2601217120],[16.040352873]
[1922],[1],[4],[0],[0],[0.00],[9.2586471026],[16.047256127]
[1922],[1],[5],[0],[0],[0.00],[9.2571506831],[16.054253705]
[1922],[1],[6],[0],[0],[0.00],[9.2556331016],[16.061342586]
[1922],[1],[7],[0],[0],[0.00],[9.2540950114],[16.068519732]
[1922],[1],[8],[0],[0],[0.00],[9.2525370704],[16.075782090]
[1922],[1],[9],[0],[0],[0.00],[9.2509599385],[16.083126604]
[1922],[1],[10],[0],[0],[0.00],[9.2493642759],[16.090550221]
[1922],[1],[11],[0],[0],[0.00],[9.2477507401],[16.098049905]
[1922],[1],[12],[0],[0],[0.00],[9.2461199834],[16.105622640]
[1922],[1],[13],[0],[0],[0.00],[9.2444726507],[16.113265433]
[1922],[1],[14],[0],[0],[0.00],[9.2428093796],[16.120975305]
[1922],[1],[15],[0],[0],[0.00],[9.2411308021],[16.128749280]
[1922],[1],[16],[0],[0],[0.00],[9.2394375495],[16.136584366]
[1922],[1],[17],[0],[0],[0.00],[9.2377302589],[16.144477530]
[1922],[1],[18],[0],[0],[0.00],[9.2360095790],[16.152425674]
[1922],[1],[19],[0],[0],[0.00],[9.2342761754],[16.160425622]
[1922],[1],[20],[0],[0],[0.00],[9.2325307323],[16.168474113]
[1922],[1],[21],[0],[0],[0.00],[9.2307739538],[16.176567809]
[1922],[1],[22],[0],[0],[0.00],[9.2290065622],[16.184703309]
[1922],[1],[23],[0],[0],[0.00],[9.2272292966],[16.192877157]
[1922],[1],[24],[0],[0],[0.00],[9.2254429107],[16.201085851]
[1922],[1],[25],[0],[0],[0.00],[9.2236481704],[16.209325853]
[1922],[1],[26],[0],[0],[0.00],[9.2218458522],[16.217593598]
[1922],[1],[27],[0],[0],[0.00],[9.2200367406],[16.225885501]
[1922],[1],[28],[0],[0],[0.00],[9.2182216264],[16.234197974]
[1922],[1],[29],[0],[0],[0.00],[9.2164013046],[16.242527431]
[1922],[1],[30],[0],[0],[0.00],[9.2145765728],[16.250870292]
[1922],[1],[31],[0],[0],[0.00],[9.2127482288],[16.259222988]
[1922],[2],[1],[0],[0],[0.00],[9.2109170699],[16.267581968]
[1922],[2],[2],[0],[0],[0.00],[9.2090838909],[16.275943702]
[1922],[2],[3],[0],[0],[0.00],[9.2072494832],[16.284304691]
[1922],[2],[4],[0],[0],[0.00],[9.2054146333],[16.292661473]
[1922],[2],[5],[0],[0],[0.00],[9.2035801216],[16.301010620]
[1922],[2],[6],[0],[0],[0.00],[9.2017467206],[16.309348743]
[1922],[2],[7],[0],[0],[0.00],[9.1999151929],[16.317672503]
[1922],[2],[8],[0],[0],[0.00],[9.1980862891],[16.325978614]
[1922],[2],[9],[0],[0],[0.00],[9.1962607455],[16.334263856]
[1922],[2],[10],[0],[0],[0.00],[9.1944392820],[16.342525073]
[1922],[2],[11],[0],[0],[0.00],[9.1926226026],[16.350759164]
[1922],[2],[12],[0],[0],[0.00],[9.1908113973],[16.358963071]
[1922],[2],[13],[0],[0],[0.00],[9.1890063471],[16.367133752]
[1922],[2],[14],[0],[0],[0.00],[9.1872081311],[16.375268157]
[1922],[2],[15],[0],[0],[0.00],[9.1854174334],[16.383363210]
[1922],[2],[16],[0],[0],[0.00],[9.1836349482],[16.391415795]
[1922],[2],[17],[0],[0],[0.00],[9.1818613818],[16.399422749]
[1922],[2],[18],[0],[0],[0.00],[9.1800974527],[16.407380875]
[1922],[2],[19],[0],[0],[0.00],[9.1783438884],[16.415286950]
[1922],[2],[20],[0],[0],[0.00],[9.1766014233],[16.423137751]
[1922],[2],[21],[0],[0],[0.00],[9.1748707950],[16.430930061]
[1922],[2],[22],[0],[0],[0.00],[9.1731527418],[16.438660685]
[1922],[2],[23],[0],[0],[0.00],[9.1714480005],[16.446326451]
[1922],[2],[24],[0],[0],[0.00],[9.1697573047],[16.453924217]
[1922],[2],[25],[0],[0],[0.00],[9.1680813832],[16.461450880]
[1922],[2],[26],[0],[0],[0.00],[9.1664209581],[16.468903381]
[1922],[2],[27],[0],[0],[0.00],[9.1647767437],[16.476278715]
[1922],[2],[28],[0],[0],[0.00],[9.1631494446],[16.483573932]
[1922],[3],[1],[0],[0],[0.00],[9.1615397548],[16.490786138]
[1922],[3],[2],[0],[0],[0.00],[9.1599483558],[16.497912504]
[1922],[3],[3],[0],[0],[0.00],[9.1583759153],[16.504950262]
[1922],[3],[4],[0],[0],[0.00],[9.1568230865],[16.511896720]
[1922],[3],[5],[0],[0],[0.00],[9.1552905062],[16.518749263]
[1922],[3],[6],[0],[0],[0.00],[9.1537787937],[16.525505353]
[1922],[3],[7],[0],[0],[0.00],[9.1522885497],[16.532162531]
[1922],[3],[8],[0],[0],[0.00],[9.1508203542],[16.538718420]
[1922],[3],[9],[0],[0],[0.00],[9.1493747659],[16.545170725]
[1922],[3],[10],[0],[0],[0.00],[9.1479523214],[16.551517239]
[1922],[3],[11],[0],[0],[0.00],[9.1465535353],[16.557755830]
[1922],[3],[12],[0],[0],[0.00],[9.1451789034],[16.563884430]
[1922],[3],[13],[0],[0],[0.00],[9.1438289074],[16.569901004]
[1922],[3],[14],[0],[0],[0.00],[9.1425040214],[16.575803532]
[1922],[3],[15],[0],[0],[0.00],[9.1412047192],[16.581589982]
[1922],[3],[16],[0],[0],[0.00],[9.1399314789],[16.587258305]
[1922],[3],[17],[0],[0],[0.00],[9.1386847860],[16.592806432]
[1922],[3],[18],[0],[0],[0.00],[9.1374651315],[16.598232285]
[1922],[3],[19],[0],[0],[0.00],[9.1362730099],[16.603533788]
[1922],[3],[20],[0],[0],[0.00],[9.1351089151],[16.608708884]
[1922],[3],[21],[0],[0],[0.00],[9.1339733371],[16.613755553]
[1922],[3],[22],[0],[0],[0.00],[9.1328667588],[16.618671820]
[1922],[3],[23],[0],[0],[0.00],[9.1317896543],[16.623455766]
[1922],[3],[24],[0],[0],[0.00],[9.1307424869],[16.628105527]
[1922],[3],[25],[0],[0],[0.00],[9.1297257082],[16.632619298]
[1922],[3],[26],[0],[0],[0.00],[9.1287397572],[16.636995336]
[1922],[3],[27],[0],[0],[0.00],[9.1277850588],[16.641231961]
[1922],[3],[28],[0],[0],[0.00],[9.1268620235],[16.645327569]
[1922],[3],[29],[0],[0],[0.00],[9.1259710454],[16.649280629]
[1922],[3],[30],[0],[0],[0.00],[9.1251125014],[16.653089687]
[1922],[3],[31],[0],[0],[0.00],[9.1242867497],[16.656753365]
[1922],[4],[1],[0],[0],[0.00],[9.1234941287],[16.660270367]
[1922],[4],[2],[0],[0],[0.00],[9.1227349563],[16.663639483]
[1922],[4],[3],[0],[0],[0.00],[9.1220095283],[16.666859590]
[1922],[4],[4],[0],[0],[0.00],[9.1213181182],[16.669929653]
[1922],[4],[5],[0],[0],[0.00],[9.1206609767],[16.672848719]
[1922],[4],[6],[0],[0],[0.00],[9.1200383313],[16.675615915]
[1922],[4],[7],[0],[0],[0.00],[9.1194503875],[16.678230441]
[1922],[4],[8],[0],[0],[0.00],[9.1188973304],[16.680691563]
[1922],[4],[9],[0],[0],[0.00],[9.1183793277],[16.682998598]
[1922],[4],[10],[0],[0],[0.00],[9.1178965341],[16.685150897]
[1922],[4],[11],[0],[0],[0.00],[9.1174490977],[16.687147819]
[1922],[4],[12],[0],[0],[0.00],[9.1170371652],[16.688988712]
[1922],[4],[13],[0],[0],[0.00],[9.1166608871],[16.690672906]
[1922],[4],[14],[0],[0],[0.00],[9.1163204192],[16.692199712]
[1922],[4],[15],[0],[0],[0.00],[9.1160159218],[16.693568437]
[1922],[4],[16],[0],[0],[0.00],[9.1157475571],[16.694778398]
[1922],[4],[17],[0],[0],[0.00],[9.1155154853],[16.695828932]
[1922],[4],[18],[0],[0],[0.00],[9.1153198610],[16.696719409]
[1922],[4],[19],[0],[0],[0.00],[9.1151608303],[16.697449249]
[1922],[4],[20],[0],[0],[0.00],[9.1150385288],[16.698017923]
[1922],[4],[21],[0],[0],[0.00],[9.1149530802],[16.698424963]
[1922],[4],[22],[0],[0],[0.00],[9.1149045954],[16.698669959]
[1922],[4],[23],[0],[0],[0.00],[9.1148931718],[16.698752560]
[1922],[4],[24],[0],[0],[0.00],[9.1149188928],[16.698672474]
[1922],[4],[25],[0],[0],[0.00],[9.1149818271],[16.698429472]
[1922],[4],[26],[0],[0],[0.00],[9.1150820277],[16.698023392]
[1922],[4],[27],[0],[0],[0.00],[9.1152195306],[16.697454147]
[1922],[4],[28],[0],[0],[0.00],[9.1153943537],[16.696721721]
[1922],[4],[29],[0],[0],[0.00],[9.1156064953],[16.695826174]
[1922],[4],[30],[0],[0],[0.00],[9.1158559334],[16.694767642]
[1922],[5],[1],[0],[0],[0.00],[9.1161426249],[16.693546335]
[1922],[5],[2],[0],[0],[0.00],[9.1164665056],[16.692162541]
[1922],[5],[3],[0],[0],[0.00],[9.1168274907],[16.690616620]
[1922],[5],[4],[0],[0],[0.00],[9.1172254760],[16.688908995]
[1922],[5],[5],[0],[0],[0.00],[9.1176603398],[16.687040135]
[1922],[5],[6],[0],[0],[0.00],[9.1181319459],[16.685010552]
[1922],[5],[7],[0],[0],[0.00],[9.1186401468],[16.682820780]
[1922],[5],[8],[0],[0],[0.00],[9.1191847887],[16.680471367]
[1922],[5],[9],[0],[0],[0.00],[9.1197657154],[16.677962857]
[1922],[5],[10],[0],[0],[0.00],[9.1203827729],[16.675295779]
[1922],[5],[11],[0],[0],[0.00],[9.1210358122],[16.672470634]
[1922],[5],[12],[0],[0],[0.00],[9.1217246907],[16.669487905]
[1922],[5],[13],[0],[0],[0.00],[9.1224492713],[16.666348063]
[1922],[5],[14],[0],[0],[0.00],[9.1232094198],[16.663051582]
[1922],[5],[15],[0],[0],[0.00],[9.1240050013],[16.659598956]
[1922],[5],[16],[0],[0],[0.00],[9.1248358768],[16.655990711]
[1922],[5],[17],[0],[0],[0.00],[9.1257019005],[16.652227407]
[1922],[5],[18],[0],[0],[0.00],[9.1266029175],[16.648309652]
[1922],[5],[19],[0],[0],[0.00],[9.1275387627],[16.644238104]
[1922],[5],[20],[0],[0],[0.00],[9.1285092597],[16.640013475]
[1922],[5],[21],[0],[0],[0.00],[9.1295142205],[16.635636533]
[1922],[5],[22],[0],[0],[0.00],[9.1305534447],[16.631108100]
[1922],[5],[23],[0],[0],[0.00],[9.1316267188],[16.626429053]
[1922],[5],[24],[0],[0],[0.00],[9.1327338156],[16.621600327]
[1922],[5],[25],[0],[0],[0.00],[9.1338744925],[16.616622928]
[1922],[5],[26],[0],[0],[0.00],[9.1350484903],[16.611497929]
[1922],[5],[27],[0],[0],[0.00],[9.1362555316],[16.606226482]
[1922],[5],[28],[0],[0],[0.00],[9.1374953189],[16.600809814]
[1922],[5],[29],[0],[0],[0.00],[9.1387675344],[16.595249230]
[1922],[5],[30],[0],[0],[0.00],[9.1400718396],[16.589546108]
[1922],[5],[31],[0],[0],[0.00],[9.1414078767],[16.583701896]
[1922],[6],[1],[0],[0],[0.00],[9.1427752706],[16.577718107]
[1922],[6],[2],[0],[0],[0.00],[9.1441736311],[16.571596301]
[1922],[6],[3],[0],[0],[0.00],[9.1456025566],[16.565338079]
[1922],[6],[4],[0],[0],[0.00],[9.1470616367],[16.558945069]
[1922],[6],[5],[0],[0],[0.00],[9.1485504557],[16.552418921]
[1922],[6],[6],[0],[0],[0.00],[9.1500685947],[16.545761310]
[1922],[6],[7],[0],[0],[0.00],[9.1516156328],[16.538973929]
[1922],[6],[8],[0],[0],[0.00],[9.1531911470],[16.532058508]
[1922],[6],[9],[0],[0],[0.00],[9.1547947109],[16.525016814]
[1922],[6],[10],[0],[0],[0.00],[9.1564258907],[16.517850681]
[1922],[6],[11],[0],[0],[0.00],[9.1580842409],[16.510562034]
[1922],[6],[12],[0],[0],[0.00],[9.1597692981],[16.503152921]
[1922],[6],[13],[0],[0],[0.00],[9.1614805742],[16.495625547]
[1922],[6],[14],[0],[0],[0.00],[9.1632175492],[16.487982311]
[1922],[6],[15],[0],[0],[0.00],[9.1649796632],[16.480225840]
[1922],[6],[16],[0],[0],[0.00],[9.1667663084],[16.472359039]
[1922],[6],[17],[0],[0],[0.00],[9.1685768191],[16.464385141]
[1922],[6],[18],[0],[0],[0.00],[9.1704104609],[16.456307777]
[1922],[6],[19],[0],[0],[0.00],[9.1722664168],[16.448131055]
[1922],[6],[20],[0],[0],[0.00],[9.1741437705],[16.439859652]
[1922],[6],[21],[0],[0],[0.00],[9.1760414858],[16.431498938]
[1922],[6],[22],[0],[0],[0.00],[9.1779583828],[16.423055113]
[1922],[6],[23],[0],[0],[0.00],[9.1798931098],[16.414535379]
[1922],[6],[24],[0],[0],[0.00],[9.1818441139],[16.405948108]
[1922],[6],[25],[0],[0],[0.00],[9.1838096129],[16.397303020]
[1922],[6],[26],[0],[0],[0.00],[9.1857875773],[16.388611292]
[1922],[6],[27],[0],[0],[0.00],[9.1877757347],[16.379885546]
[1922],[6],[28],[0],[0],[0.00],[9.1897716185],[16.371139600]
[1922],[6],[29],[0],[0],[0.00],[9.1917726878],[16.362387791]
[1922],[6],[30],[0],[0],[0.00],[9.1937765402],[16.353643757]
[1922],[7],[1],[0],[0],[0.00],[9.1957812258],[16.344918627]
[1922],[7],[2],[0],[0],[0.00],[9.1977856065],[16.336218875]
[1922],[7],[3],[0],[0],[0.00],[9.1997896504],[16.327544553]
[1922],[7],[4],[0],[0],[0.00],[9.2017945209],[16.318888680]
[1922],[7],[5],[0],[0],[0.00],[9.2038023788],[16.310238304]
[1922],[7],[6],[0],[0],[0.00],[9.2058159652],[16.301576901]
[1922],[7],[7],[0],[0],[0.00],[9.2078381232],[16.292887174]
[1922],[7],[8],[0],[0],[0.00],[9.2098714200],[16.284153285]
[1922],[7],[9],[0],[0],[0.00],[9.2119179373],[16.275362148]
[1922],[7],[10],[0],[0],[0.00],[9.2139792116],[16.266503817]
[1922],[7],[11],[0],[0],[0.00],[9.2160562729],[16.257571300]
[1922],[7],[12],[0],[0],[0.00],[9.2181497258],[16.248560112]
[1922],[7],[13],[0],[0],[0.00],[9.2202598393],[16.239467748]
[1922],[7],[14],[0],[0],[0.00],[9.2223866286],[16.230293216]
[1922],[7],[15],[0],[0],[0.00],[9.2245299211],[16.221036647]
[1922],[7],[16],[0],[0],[0.00],[9.2266894082],[16.211698986]
[1922],[7],[17],[0],[0],[0.00],[9.2288646833],[16.202281774]
[1922],[7],[18],[0],[0],[0.00],[9.2310552700],[16.192786978]
[1922],[7],[19],[0],[0],[0.00],[9.2332606411],[16.183216870]
[1922],[7],[20],[0],[0],[0.00],[9.2354802328],[16.173573944]
[1922],[7],[21],[0],[0],[0.00],[9.2377134528],[16.163860857]
[1922],[7],[22],[0],[0],[0.00],[9.2399596867],[16.154080387]
[1922],[7],[23],[0],[0],[0.00],[9.2422183013],[16.144235412]
[1922],[7],[24],[0],[0],[0.00],[9.2444886476],[16.134328879]
[1922],[7],[25],[0],[0],[0.00],[9.2467700642],[16.124363786]
[1922],[7],[26],[0],[0],[0.00],[9.2490618809],[16.114343155]
[1922],[7],[27],[0],[0],[0.00],[9.2513634249],[16.104270009]
[1922],[7],[28],[0],[0],[0.00],[9.2536740266],[16.094147344]
[1922],[7],[29],[0],[0],[0.00],[9.2559930255],[16.083978111]
[1922],[7],[30],[0],[0],[0.00],[9.2583197752],[16.073765201]
[1922],[7],[31],[0],[0],[0.00],[9.2606536455],[16.063511440]
[1922],[8],[1],[0],[0],[0.00],[9.2629940236],[16.053219587]
[1922],[8],[2],[0],[0],[0.00],[9.2653403128],[16.042892346]
[1922],[8],[3],[0],[0],[0.00],[9.2676919313],[16.032532369]
[1922],[8],[4],[0],[0],[0.00],[9.2700483099],[16.022142270]
[1922],[8],[5],[0],[0],[0.00],[9.2724088906],[16.011724633]
[1922],[8],[6],[0],[0],[0.00],[9.2747731233],[16.001282020]
[1922],[8],[7],[0],[0],[0.00],[9.2771404647],[15.990816980]
[1922],[8],[8],[0],[0],[0.00],[9.2795103755],[15.980332052]
[1922],[8],[9],[0],[0],[0.00],[9.2818823188],[15.969829779]
[1922],[8],[10],[0],[0],[0.00],[9.2842557584],[15.959312709]
[1922],[8],[11],[0],[0],[0.00],[9.2866301580],[15.948783402]
[1922],[8],[12],[0],[0],[0.00],[9.2890049797],[15.938244428]
[1922],[8],[13],[0],[0],[0.00],[9.2913796832],[15.927698373]
[1922],[8],[14],[0],[0],[0.00],[9.2937537255],[15.917147838]
[1922],[8],[15],[0],[0],[0.00],[9.2961265597],[15.906595443]
[1922],[8],[16],[0],[0],[0.00],[9.2984976350],[15.896043829]
[1922],[8],[17],[0],[0],[0.00],[9.3008663952],[15.885495662]
[1922],[8],[18],[0],[0],[0.00],[9.3032322776],[15.874953635]
[1922],[8],[19],[0],[0],[0.00],[9.3055947116],[15.864420469]
[1922],[8],[20],[0],[0],[0.00],[9.3079531177],[15.853898919]
[1922],[8],[21],[0],[0],[0.00],[9.3103069060],[15.843391772]
[1922],[8],[22],[0],[0],[0.00],[9.3126554777],[15.832901842]
[1922],[8],[23],[0],[0],[0.00],[9.3149982279],[15.822431956]
[1922],[8],[24],[0],[0],[0.00],[9.3173345500],[15.811984929]
[1922],[8],[25],[0],[0],[0.00],[9.3196638421],[15.801563544]
[1922],[8],[26],[0],[0],[0.00],[9.3219855133],[15.791170532]
[1922],[8],[27],[0],[0],[0.00],[9.3242989883],[15.780808560]
[1922],[8],[28],[0],[0],[0.00],[9.3266037093],[15.770480229]
[1922],[8],[29],[0],[0],[0.00],[9.3288991357],[15.760188084]
[1922],[8],[30],[0],[0],[0.00],[9.3311847427],[15.749934617]
[1922],[8],[31],[0],[0],[0.00],[9.3334600179],[15.739722284]
[1922],[9],[1],[0],[0],[0.00],[9.3357244590],[15.729553512]
[1922],[9],[2],[0],[0],[0.00],[9.3379775718],[15.719430712]
[1922],[9],[3],[0],[0],[0.00],[9.3402188676],[15.709356286]
[1922],[9],[4],[0],[0],[0.00],[9.3424478622],[15.699332630]
[1922],[9],[5],[0],[0],[0.00],[9.3446640741],[15.689362140]
[1922],[9],[6],[0],[0],[0.00],[9.3468670233],[15.679447211]
[1922],[9],[7],[0],[0],[0.00],[9.3490562304],[15.669590246]
[1922],[9],[8],[0],[0],[0.00],[9.3512312150],[15.659793660]
[1922],[9],[9],[0],[0],[0.00],[9.3533914955],[15.650059879]
[1922],[9],[10],[0],[0],[0.00],[9.3555365881],[15.640391341]
[1922],[9],[11],[0],[0],[0.00],[9.3576660062],[15.630790502]
[1922],[9],[12],[0],[0],[0.00],[9.3597792598],[15.621259828]
[1922],[9],[13],[0],[0],[0.00],[9.3618758551],[15.611801802]
[1922],[9],[14],[0],[0],[0.00],[9.3639552934],[15.602418928]
[1922],[9],[15],[0],[0],[0.00],[9.3660170707],[15.593113728]
[1922],[9],[16],[0],[0],[0.00],[9.3680606769],[15.583888749]
[1922],[9],[17],[0],[0],[0.00],[9.3700855948],[15.574746555]
[1922],[9],[18],[0],[0],[0.00],[9.3720913000],[15.565689726]
[1922],[9],[19],[0],[0],[0.00],[9.3740772618],[15.556720855]
[1922],[9],[20],[0],[0],[0.00],[9.3760429462],[15.547842532]
[1922],[9],[21],[0],[0],[0.00],[9.3779878210],[15.539057324]
[1922],[9],[22],[0],[0],[0.00],[9.3799113621],[15.530367748]
[1922],[9],[23],[0],[0],[0.00],[9.3818130599],[15.521776250]
[1922],[9],[24],[0],[0],[0.00],[9.3836924246],[15.513285192]
[1922],[9],[25],[0],[0],[0.00],[9.3855489876],[15.504896850]
[1922],[9],[26],[0],[0],[0.00],[9.3873823012],[15.496613428]
[1922],[9],[27],[0],[0],[0.00],[9.3891919354],[15.488437069]
[1922],[9],[28],[0],[0],[0.00],[9.3909774749],[15.480369867]
[1922],[9],[29],[0],[0],[0.00],[9.3927385154],[15.472413880]
[1922],[9],[30],[0],[0],[0.00],[9.3944746615],[15.464571140]
[1922],[10],[1],[0],[0],[0.00],[9.3961855240],[15.456843657]
[1922],[10],[2],[0],[0],[0.00],[9.3978707195],[15.449233427]
[1922],[10],[3],[0],[0],[0.00],[9.3995298689],[15.441742433]
[1922],[10],[4],[0],[0],[0.00],[9.4011625964],[15.434372646]
[1922],[10],[5],[0],[0],[0.00],[9.4027685294],[15.427126027]
[1922],[10],[6],[0],[0],[0.00],[9.4043472970],[15.420004526]
[1922],[10],[7],[0],[0],[0.00],[9.4058985293],[15.413010090]
[1922],[10],[8],[0],[0],[0.00],[9.4074218570],[15.406144661]
[1922],[10],[9],[0],[0],[0.00],[9.4089169104],[15.399410183]
[1922],[10],[10],[0],[0],[0.00],[9.4103833189],[15.392808595]
[1922],[10],[11],[0],[0],[0.00],[9.4118207105],[15.386341836]
[1922],[10],[12],[0],[0],[0.00],[9.4132287113],[15.380011838]
[1922],[10],[13],[0],[0],[0.00],[9.4146069452],[15.373820537]
[1922],[10],[14],[0],[0],[0.00],[9.4159550334],[15.367769865]
[1922],[10],[15],[0],[0],[0.00],[9.4172725949],[15.361861750]
[1922],[10],[16],[0],[0],[0.00],[9.4185592468],[15.356098110]
[1922],[10],[17],[0],[0],[0.00],[9.4198146061],[15.350480838]
[1922],[10],[18],[0],[0],[0.00],[9.4210382924],[15.345011796]
[1922],[10],[19],[0],[0],[0.00],[9.4222299325],[15.339692791]
[1922],[10],[20],[0],[0],[0.00],[9.4233891670],[15.334525557]
[1922],[10],[21],[0],[0],[0.00],[9.4245156556],[15.329511734]
[1922],[10],[22],[0],[0],[0.00],[9.4256090825],[15.324652852]
[1922],[10],[23],[0],[0],[0.00],[9.4266691578],[15.319950329]
[1922],[10],[24],[0],[0],[0.00],[9.4276956165],[15.315405483]
[1922],[10],[25],[0],[0],[0.00],[9.4286882157],[15.311019550]
[1922],[10],[26],[0],[0],[0.00],[9.4296467302],[15.306793698]
[1922],[10],[27],[0],[0],[0.00],[9.4305709491],[15.302729043]
[1922],[10],[28],[0],[0],[0.00],[9.4314606726],[15.298826655]
[1922],[10],[29],[0],[0],[0.00],[9.4323157104],[15.295087563]
[1922],[10],[30],[0],[0],[0.00],[9.4331358800],[15.291512763]
[1922],[10],[31],[0],[0],[0.00],[9.4339210061],[15.288103214]
[1922],[11],[1],[0],[0],[0.00],[9.4346709205],[15.284859846]
[1922],[11],[2],[0],[0],[0.00],[9.4353854608],[15.281783560]
[1922],[11],[3],[0],[0],[0.00],[9.4360644707],[15.278875220]
[1922],[11],[4],[0],[0],[0.00],[9.4367077985],[15.276135665]
[1922],[11],[5],[0],[0],[0.00],[9.4373152964],[15.273565702]
[1922],[11],[6],[0],[0],[0.00],[9.4378868198],[15.271166121]
[1922],[11],[7],[0],[0],[0.00],[9.4384222265],[15.268937687]
[1922],[11],[8],[0],[0],[0.00],[9.4389213761],[15.266881144]
[1922],[11],[9],[0],[0],[0.00],[9.4393841294],[15.264997212]
[1922],[11],[10],[0],[0],[0.00],[9.4398103493],[15.263286582]
[1922],[11],[11],[0],[0],[0.00],[9.4401999004],[15.261749914]
[1922],[11],[12],[0],[0],[0.00],[9.4405526504],[15.260387837]
[1922],[11],[13],[0],[0],[0.00],[9.4408684719],[15.259200933]
[1922],[11],[14],[0],[0],[0.00],[9.4411472442],[15.258189735]
[1922],[11],[15],[0],[0],[0.00],[9.4413888574],[15.257354699]
[1922],[11],[16],[0],[0],[0.00],[9.4415932160],[15.256696199]
[1922],[11],[17],[0],[0],[0.00],[9.4417602437],[15.256214503]
[1922],[11],[18],[0],[0],[0.00],[9.4418898890],[15.255909765]
[1922],[11],[19],[0],[0],[0.00],[9.4419821280],[15.255782014]
[1922],[11],[20],[0],[0],[0.00],[9.4420369664],[15.255831149]
[1922],[11],[21],[0],[0],[0.00],[9.4420544381],[15.256056952]
[1922],[11],[22],[0],[0],[0.00],[9.4420346021],[15.256459101]
[1922],[11],[23],[0],[0],[0.00],[9.4419775383],[15.257037188]
[1922],[11],[24],[0],[0],[0.00],[9.4418833437],[15.257790738]
[1922],[11],[25],[0],[0],[0.00],[9.4417521289],[15.258719220]
[1922],[11],[26],[0],[0],[0.00],[9.4415840163],[15.259822048]
[1922],[11],[27],[0],[0],[0.00],[9.4413791384],[15.261098587]
[1922],[11],[28],[0],[0],[0.00],[9.4411376371],[15.262548153]
[1922],[11],[29],[0],[0],[0.00],[9.4408596637],[15.264170016]
[1922],[11],[30],[0],[0],[0.00],[9.4405453776],[15.265963402]
[1922],[12],[1],[0],[0],[0.00],[9.4401949468],[15.267927496]
[1922],[12],[2],[0],[0],[0.00],[9.4398085463],[15.270061440]
[1922],[12],[3],[0],[0],[0.00],[9.4393863577],[15.272364333]
[1922],[12],[4],[0],[0],[0.00],[9.4389285676],[15.274835241]
[1922],[12],[5],[0],[0],[0.00],[9.4384353667],[15.277473197]
[1922],[12],[6],[0],[0],[0.00],[9.4379069488],[15.280277205]
[1922],[12],[7],[0],[0],[0.00],[9.4373435110],[15.283246238]
