Year  M  D   H  M  S       alpha              dec
1933 12 22   0  0  0.00    13.3182419225      -7.003792130  
1933 12 23   0  0  0.00    13.3247230219      -7.035561218  
1933 12 24   0  0  0.00    13.3290823686      -7.055811871  
1933 12 25   0  0  0.00    13.3339658685      -7.082139224  
1933 12 26   0  0  0.00    13.3415530352      -7.127137718  
1933 12 27   0  0  0.00    13.3519738290      -7.189248217  
1933 12 28   0  0  0.00    13.3632218747      -7.253955665  
1933 12 29   0  0  0.00    13.3725879749      -7.304203734  
1933 12 30   0  0  0.00    13.3785877801      -7.332541636  
1933 12 31   0  0  0.00    13.3820489183      -7.346595726  
1934  1  1   0  0  0.00    13.3855471348      -7.363756480  
1934  1  2   0  0  0.00    13.3915393502      -7.398552006  
1934  1  3   0  0  0.00    13.4005725287      -7.452044143  
1934  1  4   0  0  0.00    13.4108959762      -7.511131656  
1934  1  5   0  0  0.00    13.4197172649      -7.557988529  
1934  1  6   0  0  0.00    13.4251873937      -7.582754149  
1934  1  7   0  0  0.00    13.4277431269      -7.590698249  
1934  1  8   0  0  0.00    13.4298298961      -7.598641035  
1934  1  9   0  0  0.00    13.4341349255      -7.622775810  
1934  1 10   0  0  0.00    13.4416235611      -7.666818718  
1934  1 11   0  0  0.00    13.4508478634      -7.719379092  
1934  1 12   0  0  0.00    13.4589905390      -7.762202585  
1934  1 13   0  0  0.00    13.4638658474      -7.783161410  
1934  1 14   0  0  0.00    13.4654987332      -7.785022451  
1934  1 15   0  0  0.00    13.4661483537      -7.783698042  
1934  1 16   0  0  0.00    13.4686813794      -7.796761561  
1934  1 17   0  0  0.00    13.4744752105      -7.830575875  
1934  1 18   0  0  0.00    13.4824251774      -7.875721212  
1934  1 19   0  0  0.00    13.4897467000      -7.913850996  
1934  1 20   0  0  0.00    13.4939552375      -7.930768565  
1934  1 21   0  0  0.00    13.4946542059      -7.926649145  
1934  1 22   0  0  0.00    13.4938630610      -7.916167559  
1934  1 23   0  0  0.00    13.4945705360      -7.917953858  
1934  1 24   0  0  0.00    13.4985503829      -7.940961068  
1934  1 25   0  0  0.00    13.5050767429      -7.977977561  
1934  1 26   0  0  0.00    13.5114549864      -8.010896697  
1934  1 27   0  0  0.00    13.5149425973      -8.023659962  
1934  1 28   0  0  0.00    13.5147181771      -8.013792733  
1934  1 29   0  0  0.00    13.5125123233      -7.994423148  
1934  1 30   0  0  0.00    13.5113777130      -7.984912673  
1934  1 31   0  0  0.00    13.5134592996      -7.996697995  
1934  2  1   0  0  0.00    13.5184343082      -8.024955676  
1934  2  2   0  0  0.00    13.5237546684      -8.052158109  
1934  2  3   0  0  0.00    13.5264691119      -8.060641687  
1934  2  4   0  0  0.00    13.5253381430      -8.045272069  
1934  2  5   0  0  0.00    13.5217599553      -8.017345817  
1934  2  6   0  0  0.00    13.5187889538      -7.996604326  
1934  2  7   0  0  0.00    13.5189097977      -7.996832723  
1934  2  8   0  0  0.00    13.5222216847      -8.015755243  
1934  2  9   0  0  0.00    13.5263759174      -8.036746143  
1934  2 10   0  0  0.00    13.5282646272      -8.040810455  
1934  2 11   0  0  0.00    13.5262452193      -8.020186983  
1934  2 12   0  0  0.00    13.5213497976      -7.984105063  
1934  2 13   0  0  0.00    13.5165753427      -7.952345156  
1934  2 14   0  0  0.00    13.5147048988      -7.940847610  
1934  2 15   0  0  0.00    13.5162681345      -7.949995336  
1934  2 16   0  0  0.00    13.5191671455      -7.964392710  
1934  2 17   0  0  0.00    13.5201955727      -7.964025508  
1934  2 18   0  0  0.00    13.5173314924      -7.938580182  
1934  2 19   0  0  0.00    13.5112128423      -7.894999149  
1934  2 20   0  0  0.00    13.5047202232      -7.852751232  
1934  2 21   0  0  0.00    13.5008884987      -7.829706665  
1934  2 22   0  0  0.00    13.5006773836      -7.828971415  
1934  2 23   0  0  0.00    13.5022845515      -7.836681121  
1934  2 24   0  0  0.00    13.5024609650      -7.832108062  
1934  2 25   0  0  0.00    13.4988360998      -7.802500925  
1934  2 26   0  0  0.00    13.4916364516      -7.752348270  
1934  2 27   0  0  0.00    13.4835685531      -7.700447436  
1934  2 28   0  0  0.00    13.4778639840      -7.666317832  
1934  3  1   0  0  0.00    13.4759019779      -7.655805827  
1934  3  2   0  0  0.00    13.4762157436      -7.656869942  
1934  3  3   0  0  0.00    13.4755738115      -7.648416176  
1934  3  4   0  0  0.00    13.4712941896      -7.615407915  
1934  3  5   0  0  0.00    13.4631814739      -7.559741919  
1934  3  6   0  0  0.00    13.4537160107      -7.499203356  
1934  3  7   0  0  0.00    13.4462688367      -7.454658040  
1934  3  8   0  0  0.00    13.4426203878      -7.434666479  
1934  3  9   0  0  0.00    13.4416712928      -7.429268019  
1934  3 10   0  0  0.00    13.4402649010      -7.417350163  
1934  3 11   0  0  0.00    13.4354538134      -7.381807125  
1934  3 12   0  0  0.00    13.4266224846      -7.321868611  
1934  3 13   0  0  0.00    13.4159774383      -7.253972201  
1934  3 14   0  0  0.00    13.4069667506      -7.199980060  
1934  3 15   0  0  0.00    13.4017455396      -7.171091957  
1934  3 16   0  0  0.00    13.3996092971      -7.159675525  
1934  3 17   0  0  0.00    13.3975334814      -7.144964304  
1934  3 18   0  0  0.00    13.3923544454      -7.108025550  
1934  3 19   0  0  0.00    13.3830451975      -7.045383500  
1934  3 20   0  0  0.00    13.3714964302      -6.971806280  
1934  3 21   0  0  0.00    13.3611718576      -6.909787296  
1934  3 22   0  0  0.00    13.3545652503      -6.873022114  
1934  3 23   0  0  0.00    13.3513808657      -6.856380802  
1934  3 24   0  0  0.00    13.3487798900      -6.839810914  
1934  3 25   0  0  0.00    13.3434377545      -6.802851454  
1934  3 26   0  0  0.00    13.3339330005      -6.739331189  
1934  3 27   0  0  0.00    13.3218034422      -6.662040632  
1934  3 28   0  0  0.00    13.3104632402      -6.593695406  
1934  3 29   0  0  0.00    13.3027030323      -6.550301178  
1934  3 30   0  0  0.00    13.2986447956      -6.529383557  
1934  3 31   0  0  0.00    13.2956848674      -6.511966158  
1934  4  1   0  0  0.00    13.2903943687      -6.476387351  
1934  4  2   0  0  0.00    13.2809816373      -6.413844032  
1934  4  3   0  0  0.00    13.2686048987      -6.334893964  
1934  4  4   0  0  0.00    13.2565684598      -6.262070869  
1934  4  5   0  0  0.00    13.2479094765      -6.213431347  
1934  4  6   0  0  0.00    13.2431660289      -6.189248578  
1934  4  7   0  0  0.00    13.2400166914      -6.171991492  
1934  4  8   0  0  0.00    13.2349898330      -6.139179253  
1934  4  9   0  0  0.00    13.2259553452      -6.079496581  
1934  4 10   0  0  0.00    13.2136710787      -6.001039253  
1934  4 11   0  0  0.00    13.2012735060      -5.925748199  
1934  4 12   0  0  0.00    13.1919937433      -5.873437935  
1934  4 13   0  0  0.00    13.1867777454      -5.847171588  
1934  4 14   0  0  0.00    13.1836275260      -5.831207996  
1934  4 15   0  0  0.00    13.1790870110      -5.802629093  
1934  4 16   0  0  0.00    13.1707253477      -5.747780433  
1934  4 17   0  0  0.00    13.1588899462      -5.672130617  
1934  4 18   0  0  0.00    13.1464937413      -5.596606015  
1934  4 19   0  0  0.00    13.1369012744      -5.542410840  
1934  4 20   0  0  0.00    13.1314479082      -5.515369602  
1934  4 21   0  0  0.00    13.1284939073      -5.501846979  
1934  4 22   0  0  0.00    13.1246588249      -5.478903646  
1934  4 23   0  0  0.00    13.1172524155      -5.430759963  
1934  4 24   0  0  0.00    13.1062066608      -5.360129116  
1934  4 25   0  0  0.00    13.0941611519      -5.286527855  
1934  4 26   0  0  0.00    13.0845536420      -5.232163535  
1934  4 27   0  0  0.00    13.0790842702      -5.205540376  
1934  4 28   0  0  0.00    13.0764985171      -5.195398263  
1934  4 29   0  0  0.00    13.0735475475      -5.179187324  
1934  4 30   0  0  0.00    13.0673302223      -5.139286720  
1934  5  1   0  0  0.00    13.0573695288      -5.075605656  
1934  5  2   0  0  0.00    13.0459873427      -5.005878585  
1934  5  3   0  0  0.00    13.0366308549      -4.952885341  
1934  5  4   0  0  0.00    13.0313337930      -4.927671179  
1934  5  5   0  0  0.00    13.0292495754      -4.921594868  
1934  5  6   0  0  0.00    13.0273161271      -4.912913704  
1934  5  7   0  0  0.00    13.0224719465      -4.882480332  
1934  5  8   0  0  0.00    13.0138444050      -4.827410129  
1934  5  9   0  0  0.00    13.0034009624      -4.763327286  
1934  5 10   0  0  0.00    12.9945388906      -4.713162460  
1934  5 11   0  0  0.00    12.9895875769      -4.690296593  
1934  5 12   0  0  0.00    12.9881186294      -4.688860741  
1934  5 13   0  0  0.00    12.9873075541      -4.688321007  
1934  5 14   0  0  0.00    12.9839881074      -4.668369199  
1934  5 15   0  0  0.00    12.9769126586      -4.623393930  
1934  5 16   0  0  0.00    12.9676625326      -4.566612170  
1934  5 17   0  0  0.00    12.9595227870      -4.520650790  
1934  5 18   0  0  0.00    12.9550745912      -4.500967561  
1934  5 19   0  0  0.00    12.9543118898      -4.504571726  
1934  5 20   0  0  0.00    12.9546927455      -4.512506350  
1934  5 21   0  0  0.00    12.9530008176      -4.503679168  
1934  5 22   0  0  0.00    12.9476404548      -4.469880223  
1934  5 23   0  0  0.00    12.9397858264      -4.421700810  
1934  5 24   0  0  0.00    12.9325536893      -4.381039439  
1934  5 25   0  0  0.00    12.9287262126      -4.365107151  
1934  5 26   0  0  0.00    12.9287135503      -4.373821304  
1934  5 27   0  0  0.00    12.9302979917      -4.390152421  
1934  5 28   0  0  0.00    12.9302717445      -4.392640045  
1934  5 29   0  0  0.00    12.9267248047      -4.370662417  
1934  5 30   0  0  0.00    12.9204094420      -4.332013833  
1934  5 31   0  0  0.00    12.9142213298      -4.297457661  
1934  6  1   0  0  0.00    12.9110914389      -4.285611750  
1934  6  2   0  0  0.00    12.9118335336      -4.299273315  
1934  6  3   0  0  0.00    12.9145896974      -4.323647459  
1934  6  4   0  0  0.00    12.9162163920      -4.337311288  
1934  6  5   0  0  0.00    12.9145297052      -4.327478600  
1934  6  6   0  0  0.00    12.9098575656      -4.299066190  
1934  6  7   0  0  0.00    12.9048267948      -4.271320975  
1934  6  8   0  0  0.00    12.9024589405      -4.263865270  
1934  6  9   0  0  0.00    12.9039490990      -4.282270833  
1934  6 10   0  0  0.00    12.9078276473      -4.314232073  
1934  6 11   0  0  0.00    12.9110714290      -4.338776925  
1934  6 12   0  0  0.00    12.9112661916      -4.341232942  
1934  6 13   0  0  0.00    12.9083176620      -4.323600083  
1934  6 14   0  0  0.00    12.9045410217      -4.303264195  
1934  6 15   0  0  0.00    12.9029898705      -4.300439471  
1934  6 16   0  0  0.00    12.9052106800      -4.323303658  
1934  6 17   0  0  0.00    12.9101415038      -4.362228226  
1934  6 18   0  0  0.00    12.9149310352      -4.397081058  
1934  6 19   0  0  0.00    12.9169844679      -4.411638837  
1934  6 20   0  0  0.00    12.9157988376      -4.405031927  
1934  6 21   0  0  0.00    12.9133412892      -4.392485034  
1934  6 22   0  0  0.00    12.9126360458      -4.394365487  
1934  6 23   0  0  0.00    12.9155443817      -4.421233765  
1934  6 24   0  0  0.00    12.9214262054      -4.466285679  
1934  6 25   0  0  0.00    12.9276520155      -4.510607495  
1934  6 26   0  0  0.00    12.9314979572      -4.536779112  
1934  6 27   0  0  0.00    12.9320724149      -4.541165155  
1934  6 28   0  0  0.00    12.9309658337      -4.536586780  
1934  6 29   0  0  0.00    12.9311160822      -4.543150759  
1934  6 30   0  0  0.00    12.9346567203      -4.573524238  
1934  7  1   0  0  0.00    12.9413722781      -4.623787965  
1934  7  2   0  0  0.00    12.9489008753      -4.676598849  
1934  7  3   0  0  0.00    12.9544469395      -4.713739702  
1934  7  4   0  0  0.00    12.9567589596      -4.728977544  
1934  7  5   0  0  0.00    12.9570287743      -4.732536327  
1934  7  6   0  0  0.00    12.9580499594      -4.743838355  
1934  7  7   0  0  0.00    12.9621799525      -4.777333105  
1934  7  8   0  0  0.00    12.9696237752      -4.831990176  
1934  7  9   0  0  0.00    12.9783264626      -4.892339869  
1934  7 10   0  0  0.00    12.9854756183      -4.939755411  
1934  7 11   0  0  0.00    12.9894934709      -4.965617820  
1934  7 12   0  0  0.00    12.9911602508      -4.977430363  
1934  7 13   0  0  0.00    12.9930723551      -4.993541243  
1934  7 14   0  0  0.00    12.9977560874      -5.029805984  
1934  7 15   0  0  0.00    13.0058219573      -5.088009393  
1934  7 16   0  0  0.00    13.0155567800      -5.154827503  
1934  7 17   0  0  0.00    13.0241896505      -5.211637921  
1934  7 18   0  0  0.00    13.0298565967      -5.247698198  
1934  7 19   0  0  0.00    13.0329200318      -5.267719778  
1934  7 20   0  0  0.00    13.0357300360      -5.288616444  
1934  7 21   0  0  0.00    13.0409255976      -5.327261915  
1934  7 22   0  0  0.00    13.0495014237      -5.388129971  
1934  7 23   0  0  0.00    13.0601143507      -5.460263727  
1934  7 24   0  0  0.00    13.0700898156      -5.525436544  
1934  7 25   0  0  0.00    13.0773230647      -5.571088658  
1934  7 26   0  0  0.00    13.0817637543      -5.599152958  
1934  7 27   0  0  0.00    13.0854728846      -5.624792548  
1934  7 28   0  0  0.00    13.0911418087      -5.665479851  
1934  7 29   0  0  0.00    13.1001197332      -5.728188953  
1934  7 30   0  0  0.00    13.1114555215      -5.804503090  
1934  7 31   0  0  0.00    13.1226264560      -5.876983881  
1934  8  1   0  0  0.00    13.1313368354      -5.931590829  
1934  8  2   0  0  0.00    13.1371344740      -5.967536365  
1934  8  3   0  0  0.00    13.1417542876      -5.997960651  
1934  8  4   0  0  0.00    13.1478804026      -6.040518116  
1934  8  5   0  0  0.00    13.1571790966      -6.104434604  
1934  8  6   0  0  0.00    13.1691033229      -6.183930734  
1934  8  7   0  0  0.00    13.1813313532      -6.262704299  
1934  8  8   0  0  0.00    13.1914294768      -6.325597142  
1934  8  9   0  0  0.00    13.1985641330      -6.369229981  
1934  8 10   0  0  0.00    13.2041133586      -6.404496019  
1934  8 11   0  0  0.00    13.2106919645      -6.448802254  
1934  8 12   0  0  0.00    13.2202394267      -6.513332989  
1934  8 13   0  0  0.00    13.2326189294      -6.595000070  
1934  8 14   0  0  0.00    13.2457570504      -6.678968076  
1934  8 15   0  0  0.00    13.2571366591      -6.749334974  
1934  8 16   0  0  0.00    13.2655693389      -6.800306425  
1934  8 17   0  0  0.00    13.2720535424      -6.840366839  
1934  8 18   0  0  0.00    13.2790776114      -6.886282866  
1934  8 19   0  0  0.00    13.2888056896      -6.950868200  
1934  8 20   0  0  0.00    13.3015064761      -7.033699180  
1934  8 21   0  0  0.00    13.3153962243      -7.121694570  
1934  8 22   0  0  0.00    13.3279331277      -7.198608816  
1934  8 23   0  0  0.00    13.3376088291      -7.256466651  
1934  8 24   0  0  0.00    13.3450270711      -7.301238369  
1934  8 25   0  0  0.00    13.3524938718      -7.348671845  
1934  8 26   0  0  0.00    13.3623450278      -7.412852089  
1934  8 27   0  0  0.00    13.3752442737      -7.495947737  
1934  8 28   0  0  0.00    13.3897336832      -7.586874217  
1934  8 29   0  0  0.00    13.4033035644      -7.669424351  
1934  8 30   0  0  0.00    13.4141658468      -7.733712328  
1934  8 31   0  0  0.00    13.4225235201      -7.783156239  
1934  9  1   0  0  0.00    13.4304503211      -7.832150390  
1934  9  2   0  0  0.00    13.4403953974      -7.895656964  
1934  9  3   0  0  0.00    13.4533949465      -7.978281871  
1934  9  4   0  0  0.00    13.4683458837      -8.071127237  
1934  9  5   0  0  0.00    13.4828284439      -8.158407804  
1934  9  6   0  0  0.00    13.4948197472      -8.228629238  
1934  9  7   0  0  0.00    13.5041224376      -8.282668358  
1934  9  8   0  0  0.00    13.5125316496      -8.333267029  
1934  9  9   0  0  0.00    13.5225506261      -8.395871744  
1934  9 10   0  0  0.00    13.5355598182      -8.477330627  
1934  9 11   0  0  0.00    13.5508333124      -8.571070969  
1934  9 12   0  0  0.00    13.5660955318      -8.662083106  
1934  9 13   0  0  0.00    13.5791381161      -8.737594553  
1934  9 14   0  0  0.00    13.5893745039      -8.796027499  
1934  9 15   0  0  0.00    13.5982828649      -8.848230983  
1934  9 16   0  0  0.00    13.6083584794      -8.909730720  
1934  9 17   0  0  0.00    13.6212893647      -8.989367536  
1934  9 18   0  0  0.00    13.6367419368      -9.082979050  
1934  9 19   0  0  0.00    13.6526383020      -9.176670175  
1934  9 20   0  0  0.00    13.6666383772      -9.256742478  
1934  9 21   0  0  0.00    13.6777839118      -9.319293869  
1934  9 22   0  0  0.00    13.6872044058      -9.373093429  
1934  9 23   0  0  0.00    13.6973278899      -9.433367266  
1934  9 24   0  0  0.00    13.7101072851      -9.510661172  
1934  9 25   0  0  0.00    13.7256079104      -9.603243346  
1934  9 26   0  0  0.00    13.7419971134      -9.698623433  
1934  9 27   0  0  0.00    13.7568591063      -9.782537593  
1934  9 28   0  0  0.00    13.7688913917      -9.848951392  
1934  9 29   0  0  0.00    13.7788504251      -9.904419565  
1934  9 30   0  0  0.00    13.7890356835      -9.963487707  
1934 10  1   0  0  0.00    13.8016149748     -10.038077801  
1934 10  2   0  0  0.00    13.8170507306     -10.128853284  
1934 10  3   0  0  0.00    13.8337993597     -10.224984407  
1934 10  4   0  0  0.00    13.8494257613     -10.311995980  
1934 10  5   0  0  0.00    13.8623152631     -10.381943890  
1934 10  6   0  0  0.00    13.8728346730     -10.439093703  
1934 10  7   0  0  0.00    13.8830987661     -10.496976176  
1934 10  8   0  0  0.00    13.8954368814     -10.568546754  
1934 10  9   0  0  0.00    13.9106967626     -10.656762538  
1934 10 10   0  0  0.00    13.9276605023     -10.752657714  
1934 10 11   0  0  0.00    13.9439332673     -10.841909808  
1934 10 12   0  0  0.00    13.9576288938     -10.914934955  
1934 10 13   0  0  0.00    13.9687162898     -10.973691016  
1934 10 14   0  0  0.00    13.9790718956     -11.030388570  
1934 10 15   0  0  0.00    13.9911286475     -11.098657368  
1934 10 16   0  0  0.00    14.0061016171     -11.183607762  
1934 10 17   0  0  0.00    14.0231298701     -11.278296271  
1934 10 18   0  0  0.00    14.0399160157     -11.368888940  
1934 10 19   0  0  0.00    14.0543484150     -11.444457226  
1934 10 20   0  0  0.00    14.0659993023     -11.504695534  
1934 10 21   0  0  0.00    14.0764610616     -11.560248077  
1934 10 22   0  0  0.00    14.0882100270     -11.625054875  
1934 10 23   0  0  0.00    14.1027993246     -11.706173153  
1934 10 24   0  0  0.00    14.1197485860     -11.798785269  
1934 10 25   0  0  0.00    14.1369157404     -11.889870483  
1934 10 26   0  0  0.00    14.1520143962     -11.967467207  
1934 10 27   0  0  0.00    14.1642284745     -12.029092121  
1934 10 28   0  0  0.00    14.1748240232     -12.083611169  
1934 10 29   0  0  0.00    14.1862587614     -12.144916642  
1934 10 30   0  0  0.00    14.2003879671     -12.221772546  
1934 10 31   0  0  0.00    14.2171270423     -12.311534293  
1934 11  1   0  0  0.00    14.2345420623     -12.402276549  
1934 11  2   0  0  0.00    14.2502252012     -12.481322705  
1934 11  3   0  0  0.00    14.2629901627     -12.544155813  
1934 11  4   0  0  0.00    14.2737436995     -12.597716496  
1934 11  5   0  0  0.00    14.2848614800     -12.655499340  
1934 11  6   0  0  0.00    14.2984567109     -12.727697640  
1934 11  7   0  0  0.00    14.3148478927     -12.813838618  
1934 11  8   0  0  0.00    14.3323603474     -12.903350314  
1934 11  9   0  0  0.00    14.3485227809     -12.983169731  
1934 11 10   0  0  0.00    14.3618033671     -13.046922715  
1934 11 11   0  0  0.00    14.3727233845     -13.099526451  
1934 11 12   0  0  0.00    14.3835166192     -13.153765987  
1934 11 13   0  0  0.00    14.3965044710     -13.220966814  
1934 11 14   0  0  0.00    14.4124075596     -13.302775368  
1934 11 15   0  0  0.00    14.4298551819     -13.390181328  
1934 11 16   0  0  0.00    14.4463717690     -13.470056512  
1934 11 17   0  0  0.00    14.4601154568     -13.534396556  
1934 11 18   0  0  0.00    14.4712056585     -13.586054368  
1934 11 19   0  0  0.00    14.4816748859     -13.636811125  
1934 11 20   0  0  0.00    14.4939968217     -13.698807537  
1934 11 21   0  0  0.00    14.5092843242     -13.775709686  
1934 11 22   0  0  0.00    14.5265112631     -13.860240486  
1934 11 23   0  0  0.00    14.5432571978     -13.939509575  
1934 11 24   0  0  0.00    14.5574095497     -14.004119497  
1934 11 25   0  0  0.00    14.5686767666     -14.054862036  
1934 11 26   0  0  0.00    14.5788353870     -14.102263534  
1934 11 27   0  0  0.00    14.5904521404     -14.158962222  
1934 11 28   0  0  0.00    14.6050114851     -14.230491100  
1934 11 29   0  0  0.00    14.6218626194     -14.311419391  
1934 11 30   0  0  0.00    14.6387008095     -14.389390368  
1934 12  1   0  0  0.00    14.6531904019     -14.453881264  
1934 12  2   0  0  0.00    14.6646289817     -14.503673186  
1934 12  3   0  0  0.00    14.6744863289     -14.547822728  
1934 12  4   0  0  0.00    14.6853586381     -14.599146294  
1934 12  5   0  0  0.00    14.6990749564     -14.664867369  
1934 12  6   0  0  0.00    14.7153850511     -14.741477873  
1934 12  7   0  0  0.00    14.7321573011     -14.817416381  
1934 12  8   0  0  0.00    14.7468853186     -14.881310764  
1934 12  9   0  0  0.00    14.7584648686     -14.930025792  
1934 12 10   0  0  0.00    14.7680172375     -14.970991124  
1934 12 11   0  0  0.00    14.7781044961     -15.016898615  
1934 12 12   0  0  0.00    14.7908621849     -15.076441441  
1934 12 13   0  0  0.00    14.8064571245     -15.148064424  
1934 12 14   0  0  0.00    14.8229885291     -15.221248943  
1934 12 15   0  0  0.00    14.8378370231     -15.284056653  
1934 12 16   0  0  0.00    14.8495147938     -15.331564215  
1934 12 17   0  0  0.00    14.8587582826     -15.369451069  
1934 12 18   0  0  0.00    14.8680315133     -15.409999393  
1934 12 19   0  0  0.00    14.8797326969     -15.463136436  
1934 12 20   0  0  0.00    14.8944533568     -15.529244983  
1934 12 21   0  0  0.00    14.9105750536     -15.599051731  
1934 12 22   0  0  0.00    14.9254237835     -15.660321157  
1934 12 23   0  0  0.00    14.9371547069     -15.706501430  
1934 12 24   0  0  0.00    14.9460930024     -15.741450562  
1934 12 25   0  0  0.00    14.9545398805     -15.776769484  
1934 12 26   0  0  0.00    14.9651031775     -15.823359861  
1934 12 27   0  0  0.00    14.9787968940     -15.883488739  
1934 12 28   0  0  0.00    14.9943328535     -15.949305214  
1934 12 29   0  0  0.00    15.0090450706     -16.008547754  
1934 12 30   0  0  0.00    15.0207648983     -16.053212603  
1934 12 31   0  0  0.00    15.0293870499     -16.085300537  
1935  1  1   0  0  0.00    15.0369900776     -16.115499912  
1935  1  2   0  0  0.00    15.0463337476     -16.155424998  
1935  1  3   0  0  0.00    15.0588441838     -16.209142007  
1935  1  4   0  0  0.00    15.0736037794     -16.270357207  
1935  1  5   0  0  0.00    15.0880162217     -16.327034974  
1935  1  6   0  0  0.00    15.0996325427     -16.369927033  
1935  1  7   0  0  0.00    15.1079090187     -16.399185487  
1935  1  8   0  0  0.00    15.1146441587     -16.424376191  
1935  1  9   0  0  0.00    15.1226869491     -16.457561430  
1935  1 10   0  0  0.00    15.1338561697     -16.504494330  
1935  1 11   0  0  0.00    15.1476410019     -16.560550914  
1935  1 12   0  0  0.00    15.1615772693     -16.614158671  
1935  1 13   0  0  0.00    15.1729836191     -16.655031654  
1935  1 14   0  0  0.00    15.1808785865     -16.681510243  
1935  1 15   0  0  0.00    15.1867299471     -16.701864431  
1935  1 16   0  0  0.00    15.1934120581     -16.728351471  
1935  1 17   0  0  0.00    15.2031065058     -16.768265437  
1935  1 18   0  0  0.00    15.2157330034     -16.818712963  
1935  1 19   0  0  0.00    15.2290202178     -16.868805792  
1935  1 20   0  0  0.00    15.2401091679     -16.907438976  
1935  1 21   0  0  0.00    15.2475904251     -16.931203373  
1935  1 22   0  0  0.00    15.2525547370     -16.946922971  
1935  1 23   0  0  0.00    15.2578333021     -16.966796991  
1935  1 24   0  0  0.00    15.2659335879     -16.999505180  
1935  1 25   0  0  0.00    15.2772233139     -17.043926382  
1935  1 26   0  0  0.00    15.2896802875     -17.090050998  
1935  1 27   0  0  0.00    15.3003264314     -17.126172893  
1935  1 28   0  0  0.00    15.3073425815     -17.147218140  
1935  1 29   0  0  0.00    15.3114067982     -17.158457120  
1935  1 30   0  0  0.00    15.3152413837     -17.171800384  
1935  1 31   0  0  0.00    15.3216320056     -17.197130875  
1935  2  1   0  0  0.00    15.3314011647     -17.235110009  
1935  2  2   0  0  0.00    15.3428304583     -17.276793073  
1935  2  3   0  0  0.00    15.3528855827     -17.310092425  
1935  2  4   0  0  0.00    15.3593654766     -17.328372605  
1935  2  5   0  0  0.00    15.3625064933     -17.335261492  
1935  2  6   0  0  0.00    15.3648578642     -17.342166797  
1935  2  7   0  0  0.00    15.3694320535     -17.359995087  
1935  2  8   0  0  0.00    15.3775052972     -17.391181223  
1935  2  9   0  0  0.00    15.3877114871     -17.428006256  
1935  2 10   0  0  0.00    15.3970229471     -17.458207416  
1935  2 11   0  0  0.00    15.4028932982     -17.473707089  
1935  2 12   0  0  0.00    15.4051008020     -17.476436578  
1935  2 13   0  0  0.00    15.4059593097     -17.477093030  
1935  2 14   0  0  0.00    15.4086477898     -17.487407639  
1935  2 15   0  0  0.00    15.4148830661     -17.511551596  
1935  2 16   0  0  0.00    15.4236931560     -17.543175089  
1935  2 17   0  0  0.00    15.4321219823     -17.570048132  
1935  2 18   0  0  0.00    15.4373194217     -17.582771935  
1935  2 19   0  0  0.00    15.4385956883     -17.581538137  
1935  2 20   0  0  0.00    15.4379726411     -17.576149331  
1935  2 21   0  0  0.00    15.4387317658     -17.578963410  
1935  2 22   0  0  0.00    15.4430094480     -17.595838408  
1935  2 23   0  0  0.00    15.4502607431     -17.621915199  
1935  2 24   0  0  0.00    15.4576628453     -17.645192771  
1935  2 25   0  0  0.00    15.4621131518     -17.655095737  
1935  2 26   0  0  0.00    15.4624567767     -17.650060849  
1935  2 27   0  0  0.00    15.4603717164     -17.638818718  
1935  2 28   0  0  0.00    15.4591740970     -17.634149428  
1935  3  1   0  0  0.00    15.4613889734     -17.643531987  
1935  3  2   0  0  0.00    15.4669257317     -17.663715536  
1935  3  3   0  0  0.00    15.4731558282     -17.683123617  
1935  3  4   0  0  0.00    15.4767786617     -17.690147671  
1935  3  5   0  0  0.00    15.4761860066     -17.681467708  
1935  3  6   0  0  0.00    15.4726690806     -17.664584705  
1935  3  7   0  0  0.00    15.4695133920     -17.652507587  
1935  3  8   0  0  0.00    15.4695937770     -17.654252979  
1935  3  9   0  0  0.00    15.4732882765     -17.668265470  
1935  3 10   0  0  0.00    15.4782208381     -17.683590462  
1935  3 11   0  0  0.00    15.4809545791     -17.687748309  
1935  3 12   0  0  0.00    15.4794505505     -17.675675908  
1935  3 13   0  0  0.00    15.4745766016     -17.653488997  
1935  3 14   0  0  0.00    15.4695182217     -17.634212254  
1935  3 15   0  0  0.00    15.4674530764     -17.628302033  
1935  3 16   0  0  0.00    15.4692336679     -17.635975872  
1935  3 17   0  0  0.00    15.4727869394     -17.647085049  
1935  3 18   0  0  0.00    15.4746021672     -17.648445466  
1935  3 19   0  0  0.00    15.4722387387     -17.633276450  
1935  3 20   0  0  0.00    15.4661158278     -17.606175426  
1935  3 21   0  0  0.00    15.4592548382     -17.579977260  
1935  3 22   0  0  0.00    15.4550793442     -17.566449510  
1935  3 23   0  0  0.00    15.4549100476     -17.567639437  
1935  3 24   0  0  0.00    15.4570243699     -17.574401156  
1935  3 25   0  0  0.00    15.4579039084     -17.573033837  
1935  3 26   0  0  0.00    15.4547452945     -17.555086025  
1935  3 27   0  0  0.00    15.4475013257     -17.523506436  
1935  3 28   0  0  0.00    15.4389682079     -17.490728734  
1935  3 29   0  0  0.00    15.4327558308     -17.469693965  
1935  3 30   0  0  0.00    15.4306387557     -17.464322022  
1935  3 31   0  0  0.00    15.4312845702     -17.466660991  
1935  4  1   0  0  0.00    15.4312309554     -17.462686679  
